STIMP 2.9?m – Uphill (30?cm past),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Slope elevation (centimeters),,,,,,,,,,,,,,,,,,,,,,,,,,,
Putt Length (m),0,3,5,8,10,13,15,18,20,23,25,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6,9,10,12,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,10,12,13,13,,,,,,,,,,,,,,,,,,,,,,,,
1.2,12,13,13,13,17,,,,,,,,,,,,,,,,,,,,,,,
1.5,13,13,13,17,17,17,20,,,,,,,,,,,,,,,,,,,,,
1.8,13,13,17,17,17,20,20,20,,,,,,,,,,,,,,,,,,,,
2.1,13,17,17,17,20,20,20,20,23,,,,,,,,,,,,,,,,,,,
2.4,17,17,17,20,20,20,20,23,23,23,,,,,,,,,,,,,,,,,,
2.7,17,17,20,20,20,20,23,23,23,23,26,26,,,,,,,,,,,,,,,,
3,17,20,20,20,20,23,23,23,23,26,26,26,26,26,29,29,29,29,29,29,32,32,32,32,32,35,35,35
3.3,20,20,20,20,23,23,23,23,26,26,26,26,26,29,29,29,29,29,29,32,32,32,32,32,35,35,35,35
3.6,20,20,20,23,23,23,23,26,26,26,26,26,29,29,29,29,29,29,32,32,32,32,32,35,35,35,35,35
3.9,20,20,23,23,23,23,26,26,26,26,26,29,29,29,29,29,29,32,32,32,32,32,35,35,35,35,35,35
4.2,23,23,23,23,23,26,26,26,26,26,29,29,29,29,29,29,32,32,32,32,32,35,35,35,35,35,35,38
4.5,23,23,23,23,26,26,26,26,26,29,29,29,29,29,29,32,32,32,32,32,35,35,35,35,35,35,38,38
4.8,23,23,23,26,26,26,26,26,29,29,29,29,29,29,32,32,32,32,32,35,35,35,35,35,35,38,38,38
5.1,23,26,26,26,26,26,26,29,29,29,29,29,29,32,32,32,32,32,35,35,35,35,35,35,38,38,38,38
5.4,26,26,26,26,26,26,29,29,29,29,29,32,32,32,32,32,32,35,35,35,35,35,35,38,38,38,38,38
5.7,26,26,26,26,29,29,29,29,29,29,32,32,32,32,32,32,35,35,35,35,35,35,38,38,38,38,38,41
6,26,26,26,29,29,29,29,29,29,32,32,32,32,32,32,35,35,35,35,35,35,38,38,38,38,38,41,41
6.3,26,26,29,29,29,29,29,29,32,32,32,32,32,32,35,35,35,35,35,35,38,38,38,38,38,41,41,41
6.6,29,29,29,29,29,29,32,32,32,32,32,32,32,35,35,35,35,35,35,38,38,38,38,38,41,41,41,41
6.9,29,29,29,29,29,32,32,32,32,32,32,35,35,35,35,35,35,35,38,38,38,38,38,41,41,41,41,41
7.2,29,29,29,29,32,32,32,32,32,32,35,35,35,35,35,35,35,38,38,38,38,38,41,41,41,41,41,44
7.5,29,29,29,32,32,32,32,32,32,35,35,35,35,35,35,35,38,38,38,38,38,41,41,41,41,41,44,44
7.8,29,29,32,32,32,32,32,32,35,35,35,35,35,35,35,38,38,38,38,38,41,41,41,41,41,44,44,44
8.1,32,32,32,32,32,32,32,35,35,35,35,35,35,35,38,38,38,38,38,41,41,41,41,41,44,44,44,44
8.4,32,32,32,32,32,32,35,35,35,35,35,35,35,38,38,38,38,38,41,41,41,41,41,44,44,44,44,44
8.7,32,32,32,32,35,35,35,35,35,35,35,35,38,38,38,38,38,41,41,41,41,41,44,44,44,44,44,47
9,32,32,32,35,35,35,35,35,35,35,38,38,38,38,38,38,41,41,41,41,41,44,44,44,44,44,47,47
9.3,32,35,35,35,35,35,35,35,35,38,38,38,38,38,38,41,41,41,41,41,44,44,44,44,44,47,47,47
9.6,35,35,35,35,35,35,35,35,38,38,38,38,38,38,41,41,41,41,41,44,44,44,44,44,47,47,47,47
9.9,35,35,35,35,35,35,35,38,38,38,38,38,38,41,41,41,41,41,44,44,44,44,44,47,47,47,47,47
10.2,35,35,35,35,35,35,38,38,38,38,38,38,41,41,41,41,41,44,44,44,44,44,47,47,47,47,47,50
10.5,35,35,35,35,35,38,38,38,38,38,41,41,41,41,41,41,44,44,44,44,44,47,47,47,47,47,50,50
10.8,35,35,35,38,38,38,38,38,38,41,41,41,41,41,41,44,44,44,44,44,47,47,47,47,47,50,50,50
11.1,35,35,38,38,38,38,38,38,41,41,41,41,41,41,44,44,44,44,44,47,47,47,47,47,50,50,50,50
11.4,35,38,38,38,38,38,38,41,41,41,41,41,41,44,44,44,44,44,47,47,47,47,47,50,50,50,50,50
11.7,38,38,38,38,38,38,41,41,41,41,41,41,44,44,44,44,44,47,47,47,47,47,50,50,50,50,50,53
12,38,38,38,38,38,41,41,41,41,41,44,44,44,44,44,44,47,47,47,47,47,50,50,50,50,50,53,53
12.3,38,38,38,41,41,41,41,41,41,44,44,44,44,44,44,47,47,47,47,47,50,50,50,50,50,53,53,53
12.6,38,38,41,41,41,41,41,41,44,44,44,44,44,44,47,47,47,47,47,50,50,50,50,50,53,53,53,53
12.9,38,41,41,41,41,41,41,44,44,44,44,44,44,47,47,47,47,47,50,50,50,50,50,53,53,53,53,53
13.2,41,41,41,41,41,41,44,44,44,44,44,44,47,47,47,47,47,50,50,50,50,50,53,53,53,53,53,56
13.5,41,41,41,41,41,44,44,44,44,44,47,47,47,47,47,47,50,50,50,50,50,53,53,53,53,53,56,56
13.8,41,41,41,44,44,44,44,44,44,47,47,47,47,47,47,50,50,50,50,50,53,53,53,53,53,56,56,56
14.1,41,41,44,44,44,44,44,44,47,47,47,47,47,47,50,50,50,50,50,53,53,53,53,53,56,56,56,56
14.4,41,44,44,44,44,44,44,47,47,47,47,47,47,50,50,50,50,50,53,53,53,53,53,56,56,56,56,56
14.7,44,44,44,44,44,44,47,47,47,47,47,47,50,50,50,50,50,53,53,53,53,53,56,56,56,56,56,59
15,44,44,44,44,44,47,47,47,47,47,50,50,50,50,50,50,53,53,53,53,53,56,56,56,56,56,59,59
15.3,44,44,44,47,47,47,47,47,47,50,50,50,50,50,50,53,53,53,53,53,56,56,56,56,56,59,59,59
15.6,44,44,47,47,47,47,47,47,50,50,50,50,50,50,53,53,53,53,53,56,56,56,56,56,59,59,59,59
15.9,44,47,47,47,47,47,47,50,50,50,50,50,50,53,53,53,53,53,56,56,56,56,56,59,59,59,59,59
